"","TS001","TS002","TS003","TS004","TS005","TS007","TS008","TS009","TS010","TS011","TS012"
"CYP17A1",203.533012762783,44.0841325169412,30.5325560690169,57.8590195612285,97.9719729920472,40.1771119462128,51.8234054908358,36.8978305486911,80.5709725510324,575.606237061885,334.966153793348
"RNASEL",11.8458367216435,8.01529682126204,10.0577831756762,12.2024946467994,22.6831661607203,14.022599855737,13.3218358747629,12.5949325430628,17.3421478351821,14.7710632666921,16.9248620055527
"BOLA1",22.6147791958648,18.2348002683711,17.0623107444506,15.218841638143,11.1002728020546,11.1865684242396,8.93002185011578,9.22445763717278,10.6638051905778,9.18829919739118,10.1062125644667
"ANG",11.8458367216435,9.818738606046,31.2509691529938,16.3156950895407,20.9135574531464,23.9487098659778,18.8848003059825,25.3672585022252,32.0991307756787,21.1679804294328,21.7953258920427
"FAM110C",27.73002687112,22.0420662584706,49.9297093363923,29.2037231434637,31.8529567363306,32.7719187639696,33.9633617906043,35.4786832198953,41.4703535189137,34.0781223396913,27.3963593615061
"NMI",12.115060283499,8.81682650338824,10.0577831756762,9.32325433688042,15.7656048492949,11.5016830277393,12.7362606714766,9.75663788547121,10.9869508024135,9.30460678216828,12.2979213133872
"ACAT1",248.762571154513,224.8290758364,110.994821474426,88.570916200364,26.8658776513495,35.4503928937172,31.1818795749944,35.3012898037958,39.3160494400091,46.8719566651727,39.5725190777311
"ACAT2",75.9210444432605,89.1701771365402,54.599394382242,41.5433244716878,33.4616919250342,27.8876424097242,26.4972779487042,29.0925202403142,24.774496907403,49.3144159454919,39.4507574805688
"B3GNT1",38.7681929071968,35.8684532751476,41.4883555996641,36.8816973032475,63.0624193971798,60.6595611736938,47.4315914661887,58.7172207289268,57.5199189067531,70.0171660358163,46.391168518817
"TSFM",72.6903617009941,65.9258163548803,54.4197911112477,32.4942834976568,23.1657867173313,35.1352782902174,22.6910391273434,23.7707177573299,32.2068459796239,27.6812051769506,28.6139753331286
"IDUA",15.6149665876209,15.0286815398663,16.8827074734564,15.9043750452666,23.004913198461,20.0097773222315,24.8869461396669,22.706357260733,22.1893320127175,20.8190576751015,20.4559483232579
"AOX1",64.075207721617,51.297899656077,72.020911668681,86.2401026161439,79.9541388785672,101.466902326906,78.7598648420047,113.709179719765,120.425598010768,163.295849027053,132.476617712527
"ECHDC2",104.189518438091,105.000388358533,102.373864466704,98.8539173072174,86.0673325956408,126.360956003383,121.21406708026,138.012077725393,93.6045122284053,98.861447060538,106.784920711293
"SARDH",4.30757698968854,2.20420662584706,3.05325560690169,3.56477371704251,4.66533204724034,3.30870333674693,4.68460162629024,5.49919589908377,3.44688652624738,4.07076546719862,3.16580152621849
"F8A1",0.538447123711067,2.80535388744171,3.23285887789591,3.15345367276838,2.57397630192571,6.61740667349387,4.3918140246471,4.43483540248692,6.67834264460429,5.93168682363228,2.80051673473174
"SHPK",15.3457430257654,31.6604224439851,39.1535130767393,29.3408298248884,24.4527748682942,44.273601791709,33.377786587318,34.4143227232985,42.4397903544208,31.8682782289264,30.4403992905624
"HEXB",37.1528515360636,29.8569806592011,29.2753331720574,48.8099785871975,55.9839845668841,54.5148264054495,72.4649314066772,62.7972692992147,91.5579233534459,70.2497812053705,68.0647328136974
